company_id,company_name,company_type,company_url,location,telephone,product_description,about_company,product_types,all_product_services,link_prod_services,brands,link_all_brands,primary_company_type,additional_activities,key_personnel,social_media,other_locations,annual_revenue,year_founded,num_employees,url
127752,"Kilgore Manufacturing Company, Inc.",Custom Manufacturer,http://www.kilgoremfg.com/index.html,"Columbia City, IN 46725",tel://260-248-2002,"ISO 9001:2008 certified manufacturer of standard & custom cylinders including hydraulic & pneumatic cylinders. Materials used include carbon steel, alloy steel, stainless steel, brass, aluminum, copper & plastics. Products such as fittings, adapters, valve components, fasteners, hydraulic hose ends, check valves, screw machine products, weldments, pneumatic & hydraulic manifolds, crimpers & connectors can also be fabricated. Capabilities include CNC milling, CNC turning, Swiss turning, lathe cutting, screw machining, CNC drilling, surface grinding, cylindrical grinding, EDM, prototyping & assembly.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
ISO 9001:2008 certified manufacturer of standard & custom machined components & assemblies for original equipment manufacturers (OEMs). Products include hydraulic fittings, connectors, adapters, valve components, fasteners, hydraulic hose ends, check valves, medical/orthopedic instruments, screw machine products, weldments, pneumatic & hydraulic manifolds, crimpers & cylinders. Materials such as carbon steel, alloy steel, stainless steel, brass, aluminum, copper & plastics are used. Capabilities include CNC milling, conventional milling, CNC turning, conventional turning, Swiss turning, lathe cutting, screw machining, CNC drilling, conventional drilling, surface grinding, cylindrical grinding, EDM & assembly. Prototyping, short run & high volume/long run production available. Markets served include mining, agricultural, automotive, heavy equipment, orthopedic, medical, electrical, military & appliance.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Aluminum', 'Cylinders: Custom', 'Cylinders: DOT', 'Cylinders: ISO', 'Cylinders: Metal', 'Cylinders: Pneumatic', 'Cylinders: Stainless Steel', 'Cylinders: Steel']","['Turning Services', 'Machining', 'Acrylic Products', 'Adapters', 'Appliance Parts', 'Assemblies', 'Assembly Services', 'Automotive Parts', 'Bending Services', 'Boring Services', 'Broaching Services', 'Connector Parts', 'Connectors', 'COVID-19 Response', 'Crimpers', 'Cutting Services', 'Cylinders', 'Drilling Services', 'Electrical Components', 'Ends']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=127752&search_position=39&product_family=157492,,,Custom Manufacturer,"Manufacturer, Finishing Service Company","['Gary Sims, Engineering/IT']",,,$10 - 24.9 Mil,1980,50-99,https://www.thomasnet.com/profile/00127752/kilgore-manufacturing-company-inc.html?cid=127752&cov=NA&heading=21650809&searchpos=39&what=hydraulic+cylinders
1188603,"Distributor To Industry, Inc.",Distributor,http://www.trydti.com/index.html,"Wichita, KS 67214",tel://800-835-2838,"Distributor of hydraulic cylinders including NFPA standard high pressure hydraulic cylinders. Standard hydraulic cylinders are available in working pressure ratings from 250 psi to 1500 psi. Features include machine tool grade, steel head & tube/tie rod construction & quick change rod cartridge. NFPA standard high pressure hydraulic cylinders are available in working pressure ratings from 3000 psi to 5000 psi. Hydraulic cylinders are available with 22 standard mounting & cushioning options.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Manufacturer & distributor of adhesives, sealants & dispensing systems. Distributor of air valves, fluid power & process instrumentation control products. Types of adhesives include acrylic adhesives, cyanoacrylate adhesives, epoxy adhesives,hot melt adhesives, urethane adhesives & metal bonding adhesives. Adhesive dispensing systems such as cartridge dispense guns & meter mix dispensing systems are available. Types of air valves include pneumatic valves, type-H valves, type-P air valves, type-D valves, pneumatic directional control valves & pressure control valves. Fluid power & process instrumentation products such as pressure gauges, quick disconnect couplers, pressure relief valves & check valves, pneumatic fittings, pneumatic tubing, air filters, air pressure regulators, air line lubricators & air line accessories are available. Markets served include aviation, aerospace, automotive, oil field, transportation, marine & industrial.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Diaphragm', 'Cylinders: Marine', 'Cylinders: NFPA Standard', 'Cylinders: Stainless Steel']","['Valves', 'Adhesives', 'Accelerators', 'Accumulators', 'Actuators', 'Adapters', 'Air Filtration Equipment & Supplies', 'Airlocks', 'Applicators', 'Arms', 'Bearings', 'Blades', 'Bodies', 'Bonding Services', 'Brackets', 'Bushings', 'Caps', 'Cartridges', 'Chargers', 'Chemicals', 'Clamps', 'Clevises']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1188603&search_position=40&product_family=151845,"['PowerMaster', 'PressureMaster', 'Rexroth', 'TaskMaster']",,Distributor,Custom Manufacturer,['Not Available'],,,Under $1 Mil,1945,1-9,https://www.thomasnet.com/profile/01188603/distributor-to-industry-inc.html?cid=1188603&cov=NA&heading=21650809&searchpos=40&what=hydraulic+cylinders
30853001,"K & S Hydraulics, Inc.",Service Company,https://kshydraulics.com/,"Bridgewater, NJ 08807",tel://732-356-3300,"Distributor of air and hydraulic cylinders for agriculture, construction and marine industries. Machining and repairing services are available.","Company Description by Thomasnet
Hydraulic component and equipment repair services for agriculture, construction and marine industries. Gear, vane and piston pump, actuator, motor, cylinder, servo valve, heat exchanger, clamp, fitting, hose and power unit repair services are available. Air and hydraulic tools including impact wrenches, jack hammers, spike drivers and pullers, tie tampers, chipping guns, rock and rail drills, saws, track jacks, clay diggers and weld shears are repaired. Custom manufacturer of pump and cylinder components, obsolete parts and power units. Machining services are offered. Products such as heat exchangers, motors, cylinders, pumps, valves, clamps, fittings, tools and hoses can be distributed. 1 year warranty is available on all repairs.
Company Description by K & S Hydraulics, Inc.
We offer exceptional customer service including our on-site engineering department and complete machine shop facility. Our experienced staff is prepared to serve you with an extensive inventory of chrome rod stock, ductile iron piston stock, bronze gland and bushing material, cylinder, tubing, seals and packing. K&S Hydraulics provides quality repair services for virtually every type of hydraulic component and industry. Our expert staff and strict adherence to quality control assure your equipment will be restored to original specifications. You can rely on K&S Hydraulics for all your repair service needs including:

- Pump

- Actuators

- Motors

- Cylinders

- Servo Valves

- Hydraulic Tools

- Hydraulic Press

Whether your equipment is mobile, industrial, agricultural, or construction, K&S Hydraulics' expert staff of trained technicians provide solutions to handle all your hydraulic needs. K&S Hydraulics completely disassembles and cleans all units received in our facility and completes a thorough More... inspection of the equipment prior to the repair. All precision fits are checked for tolerance and a replacement list is compiled of all worn, broken or missing parts. After a complete evaluation, our hydraulic specialists prepare a competitive quote for the proposed repair. Keep your own operation running smoothly when you turn to K&S Hydraulics for the highest quality repairs. Less","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Enerpac\x99', 'Cylinders: Marine', 'Cylinders: Parker\x99']","['Maintenance and Repair Services', 'Adapters', 'Clamps', 'Connectors', 'Couplers and Couplings', 'Cylinder Components', 'Cylinders', 'Elbows', 'Exchangers', 'Fittings', 'Hose', 'Hydraulic Equipment', 'Job Shop Services', 'Machining', 'Manufacturing Services', 'Motors', 'Nipples', 'Plugs and Stoppers', 'Power Units', 'Pump Parts', 'Pumps', 'Tools', 'Unions', 'Valves']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30853001&search_position=41&product_family=161669,"['Enerpac', 'Parker', 'Vickers']",,Service Company,"Distributor, Custom Manufacturer",['Not Available'],['https://www.facebook.com/KSHydraulicsInc/'],,Not Available,Not Available,Not Available,https://www.thomasnet.com/profile/30853001/k-s-hydraulics-inc.html?cid=30853001&cov=NA&heading=21650809&searchpos=41&what=hydraulic+cylinders
391201,"Beswick Engineering Co., Inc.",Manufacturer,https://www.beswick.com/,"Greenland, NH 03840-2442",tel://603-433-1188,"Manufacturer of hydraulic and pneumatic cylinders made from stainless steel. Available with 250 to 350 psig maximum pressure. Features include internal threaded ports, brass body and Buna-N seals. Serves the analytical instruments, medical, dental, semiconductor, aerospace, automation, bomb gas/narcotic detection, hydrogen fuel cells and food packaging industries.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Manufacturer of miniature fluid power products such as pressure regulators, quick disconnects, valves, orifice restrictors, filters, mufflers and breathers and tubing accessories. Customized products available as needed. Serves the analytical instruments, medical, dental, semiconductor, aerospace, automation, bomb gas/narcotic detection, hydrogen fuel cells and food packaging industries.
Company Description by Beswick Engineering Co., Inc.
Beswick Engineering designs and manufactures miniature 303 & 316 stainless steel and brass pressure regulators, quick disconnects, valves, compression fittings, orifices and more. Over 50 years these space saving, leak tight product designs have been utilized in a wide range of products such as medical equipment, analytical instrumentation, gas detection, semiconductor, and portable fuel cell industries. Our design team is committed to offering innovative, high performance products backed by professional service and support. Miniature product designs are available with a variety of thread sizes such as 10-32, M5, & M3 threads. These space saving designs come equipped with an O-ring seal for leak tightness.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Custom', 'Cylinders: Pneumatic', 'Cylinders: Stainless Steel', 'Spring Cylinders']","['Couplers and Couplings', 'Adapters', 'Connectors', 'Crosses', 'Elbows', 'Fittings', 'Nipples', 'Tees', 'Unions', 'Valves', 'Regulators', 'Caps', 'Plugs and Stoppers', 'Absorbers', 'Airlocks', 'Breathers', 'Clamps', 'Controls and Controllers', 'Crimpers', 'Cylinders', 'Disconnects', 'Ferrules']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=391201&search_position=42&product_family=151470,,,Manufacturer,Custom Manufacturer,['Not Available'],"['https://www.linkedin.com/company/beswick-engineering-co-inc-', 'https://www.youtube.com/channel/UCmij4qL613M38qs8ZGX7_dA']",,$10 - 24.9 Mil,1964,10-49,https://www.thomasnet.com/profile/00391201/beswick-engineering-co-inc.html?cid=391201&cov=NA&heading=21650809&searchpos=42&what=hydraulic+cylinders
1165465,C & R Manufacturing,Custom Manufacturer,https://www.c-rmfg.com/,"Shawnee Mission, KS 66218-9640",tel://888-671-6044,"Custom manufacturer & distributor of hydraulic components including hydraulic cylinders, manifolds, fittings & shafts made of brass, aluminum or stainless steel. Capabilities include part probing & measuring using flexible manufacturing cells, robotic material handling, automated key way cutting & live tooling. Hydraulic test station can test pressure up to 4,000 psi & flow rates to 7 gpm. Other capabilities include 0.002 cutting accuracy, ISO 9000 data logging, testing & documentation, knurling & welding. JIT delivery.","Company Description by Thomasnet
Custom manufacturer & distributor of precision machined parts including hydraulic components, shafts, manifolds & fittings made of brass, aluminum or stainless steel. Services include precision machining services, robotic welding services, precision milling services & metal contract drilling services for metals. Capabilities include hydraulic workholding, light milling, drilling, taping & deburring, ISO 9000 data logging, testing & documentation. Hydraulic test stations can test pressure up to 4,000 psi & flow rates to 7 gpm. Other capabilities include robotic material handling, automated key way cutting, live tooling & part probing & measuring using flexible manufacturing cells. JIT delivery.
Company Description by C & R Manufacturing
Since 1979, C&R Manufacturing, Inc. has grown into one of the Midwest's leading suppliers of precision machined parts for quality oriented manufacturers. From concept to delivery, we work hand in hand with our customers to answer their most complicated part needs. For quality and dependability, C&R Manufacturing, Inc. is your single source machine shop. We are dedicated to total quality control and zero defects manufacturing, with just-in-time deliveries. Our innovative production methods and experienced people assure you of superior products at competitive prices and customer satisfaction with every delivery. Our business is built on the teamwork that we have developed with our customers and we will continue to work with you to find better and more efficient ways to serve you. Contact us today to find out why C&R was named one of 10 ""Top Shops"" in 2011 by Modern Machine Shop magazine.",['Cylinders: Hydraulic'],"['Machining', 'Turning Services', 'Assemblies', 'Broaching Services', 'COVID-19 Response', 'Cutting Services', 'Cylinder Components', 'Cylinders', 'Drilling Services', 'Electrical Components', 'Fabrication Services', 'Hydraulic Equipment', 'Job Shop Services', 'Manufacturing Services', 'Medical Components', 'Military Equipment', 'Milling Services', 'Precision Mechanical Components', 'Prototyping Services', 'Shafts', 'Spacecraft', 'Splines', 'Tier 2 Medical Mfg. Supplies, Materials, Components & Services', 'Valve Components', 'Welding Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1165465&search_position=43&product_family=151461,['C&R'],,Custom Manufacturer,"Manufacturer, Service Company",['Not Available'],"['https://www.linkedin.com/company/c&r-manufacturing', 'https://www.facebook.com/CrManufacturing']",,$1 - 4.9 Mil,1979,10-49,https://www.thomasnet.com/profile/01165465/c-r-manufacturing.html?cid=1165465&cov=NA&heading=21650809&searchpos=43&what=hydraulic+cylinders
27584,"Dometrics, Inc.",Distributor,https://www.dometrics.com/,"Franklin, NC 28734",tel://800-553-2531,"Distributor of hydraulic type cylinders for industrial applications. Specifications of cylinders include 16 MP to 25 MP working pressure, -30 degrees C to 100 degrees C operating temperature & 32 mm to 320 mm dia. Stroke lengths to customer requirements. Features include end position pneumatic cushions, low friction seals, Viton® & nitrile rubber seals, built-in tie rods & corrosion resistant steel outer components. Pneumatic cylinders designed for continuous use are also available.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Distributor specializing in the supply of machine replacement parts for European made machinery. Foreign-based companies build much of the machinery being used in manufacturing industries. The supply of machine replacement parts for this machinery is critical in the global market. Represents the manufacturers of the components to this machinery.
Company Description by Dometrics, Inc.
We supply exact replacement foreign made parts to paper, pulp, pharmaceutical steel, transport and other industries.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Air, Metric', 'Cylinders: Aluminum', 'Cylinders: Corrosion Proof', 'Cylinders: Crane', 'Cylinders: Diaphragm', 'Cylinders: Flanged']","['Blowers', 'Cylinders', 'Ends', 'Machinery Parts', 'Mounts', 'Absorbers', 'Actuators', 'Balls', 'Bearing Components', 'Bearings', 'Bushings', 'Connectors', 'Controls and Controllers', 'Coolers', 'Couplers and Couplings', 'Diaphragms', 'Displays', 'Electronics', 'Encoders', 'Exchangers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=27584&search_position=44&product_family=153155,"['JKV', 'Nurmi', 'Pimatic']",,Distributor,Manufacturer,"['Joe Suminski, V.P.']",,,$1 - 4.9 Mil,1987,1-9,https://www.thomasnet.com/profile/00027584/dometrics-inc.html?cid=27584&cov=NA&heading=21650809&searchpos=44&what=hydraulic+cylinders
10067480,"Witels Albert USA, Ltd.",Manufacturer,https://witels-albert-usa.com/,"Oxford, MD 21654",tel://410-228-8383,ISO 9001 & 14001 certified manufacturer of hydraulic cylinders. Suitable for hydraulic straightener opening.,"Company Description by Thomasnet
ISO 9001 & 14001 certified manufacturer of raw material handling products including wire straighteners, tube straighteners; wire & tube feeders & drive units, guides & preformers for wire, tube, strip, & flat wire, cable, wire rope & profile shape.
Company Description by Witels Albert USA, Ltd.
Our founding principles include: The use of the most modern production technologies to ensure the highest product quality and product sizes designed around customer needs. Our DIN EN ISO 9001 Certification is a confirmation of our policy. Optimum production organisation and control (KANBAN) ensure the rapid availability of all products. Continuous investments in R & D result in constant innovation. Our patents and our new and further developments are the result of this policy. And the associated basic research provides us with the knowledge which is vital for an understanding of the straightening process and the processes which precede and follow it.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Pneumatic']","['Straighteners', 'Guides', 'Feeders and Feed Systems', 'Brackets', 'Calibrators', 'Cutters and Cutting Machinery', 'Cylinders', 'Decoilers', 'Guards', 'Handles, Pulls and Levers', 'Indicators', 'Locks', 'Mechanical Wire, Cable and Rope', 'Micrometers', 'Nipples', 'Payoffs', 'Rolls and Rollers', 'Strippers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10067480&search_position=45&product_family=157987,['Siko'],,Manufacturer,,['Not Available'],['http://www.witels-albert-usa.com/blog/'],,$1 - 4.9 Mil,1999,1-9,https://www.thomasnet.com/profile/10067480/witels-albert-usa-ltd.html?cid=10067480&cov=NA&heading=21650809&searchpos=45&what=hydraulic+cylinders
10084727,MISUMI USA,PathCOVID-19 Response,https://us.misumi-ec.com/?mvisits=thomas,"Schaumburg, IL 60173",tel://800-681-7475,"Custom manufacturer of cylinders including hydraulic cylinders available in various dimensions & configurations. Other types of cylinders include metric, electric & air cylinders. Cylinders are made from variety of materials including 6063-T5 aluminum alloy, stainless steel & brass. Hydraulic cylinders are suitable for industrial & commercial applications.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Custom manufacturer of automation, press die and mold components suitable for industrial and commercial applications. Product range includes: Actuators, absorbers, adhesives, adjusters, aluminum extrusions, angles, ball screws, ball bearings, bars, belting, blocks, bolts, brackets, bumpers, bushings, blades, casters, chains, connectors, clamps, collars, controllers, couplings, dampers, detergents, button dies, doors, fittings, gears, handles, handwheels, linear guides, locating pins, micrometer heads, heaters, hinges, hoses, knobs, lamps, levers, shafting, lubricants, manifolds, sheet metals, metric retaining rings, nuts, panels, pins, pipes, angle plates, pulleys, carbide punches, rust removers, retainers, rollers, screws, shims, ejector sleeves, splines, springs, needle valves and sealing washers, and more. Materials include 1045 carbon steel, 304, 440C and 420 stainless steel, 2017 aluminum alloy, polyacetal, 4137 alloy steel, C3604 brass and nylon.
Company Description by MISUMI USA
MISUMI is configured to save time throughout the product lifecycle from design to build and ongoing maintenance. With over 20 million products globally and 80 sextillion part configurations for automation, press die, and plastic mold applications, MISUMI is the most comprehensive, user friendly engineering resource for a variety of industries including automotive, medical equipment, consumer packaging, semiconductor, and more. As both a manufacturer and distributor, MISUMI offers an unmatched, one-stop-shop to meet customer specifications, and is committed to empowering customers to do incredible design work incredibly fast.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air, Metric', 'Cylinders: Electric']","['Actuators', 'Aluminum', 'Belts', 'Extrusion Services', 'Guides', 'Power Screws', 'Pulleys', 'Rolls and Rollers', 'Absorbers', 'Acrylic', 'Adapters', 'Adhesives', 'Adjusters', 'Angles', 'Applicators', 'Assemblies', 'Automation Systems', 'Balls', 'Bars', 'Bases', 'Bearing Components', 'Bearings', 'Blades', 'Blocks']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=10084727&search_position=46&product_family=152449,['Parker'],,Manufacturer,"Distributor, Custom Manufacturer, Finishing Service Company",['Not Available'],"['https://www.linkedin.com/company/157102?trk=vsrp_companies_res_name&trkInfo=VSRPsearchId%3A2153205361430236264462%2CVSRPtargetId%3A157102%2CVSRPcmpt%3Aprimary', 'https://www.twitter.com/usa_misumi', 'http://blog.misumiusa.com/', 'https://www.youtube.com/user/MisumiUSA', 'https://www.facebook.com/misumi.usa?ref=hl']",https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=10084727&bloc=NA&WTZO=copro+biz+det,$250 Mil. and over,1963,500-999,https://www.thomasnet.com/branchloc.html?cid=10084727&cov=NA&goto=%2Fprofile%2F10084727%2Fmisumi-usa.html&heading=21650809&searchpos=46&what=hydraulic+cylinders
10056878,Marsh Bellofram & Marshalltown Dist. - M & M Control,Distributor,https://www.mmcontrol.com/marsh.php,"Lake Villa, IL 60046",tel://877-820-4900,"A complete selection of pressure gauges, needle valves, thermometers, air cylinders, and regulators. A broad line of more that 4000 pressure gauges. Available for many applications. Whether a standard design, or a specially designed pressure gauge, able to provide a precision instrument adaptable to wherever pressure in measured. Complete repair service as well as design & engineering systems. Factory direct pricing.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
A complete selection of pressure gauges, needle valves & thermometers. A broad line of more that 4000 pressure gauges. Available for many applications. Whether a standard design, or a specially designed pressure gauge, able to provide a precision instrument adaptable to wherever pressure in measured. Complete repair service as well as design & engineering systems. Factory direct pricing.
Company Description by Marsh Bellofram & Marshalltown Dist. - M & M Control
About Marsh Bellofram & Marshalltown Dist. - M & M Control

For more than 125 years, the MARSH name has been renown for quality instrumentation throughout the world. In 1988, MARSH, Marshalltown and Bellofram merged operations to form a world class manufacturer of pressure and temperature products such as pressure gauges, needle valves and thermometers.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Diaphragm']","['Gages', 'Actuators', 'Controls and Controllers', 'Cylinders', 'Diaphragms', 'Filter Components', 'Filters', 'Indicators', 'Instruments', 'Lubricators', 'Meters', 'Monitors', 'Regulators', 'Relays', 'Seals', 'Sensors / Detectors / Transducers', 'Thermocouples', 'Thermometers', 'Transmitters', 'Valves']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10056878&search_position=47&product_family=152307,"['Bellofram', 'Marsh Bellofram']",,Distributor,"Manufacturer, Custom Manufacturer, Service Company",['Not Available'],"['https://www.linkedin.com/company/591670?trk=tyah', 'https://www.twitter.com/mmcontrol', 'http://mmcontrol.wordpress.com/', 'https://www.facebook.com/MMControlService']",,$5 - 9.9 Mil,1984,10-49,https://www.thomasnet.com/profile/10056878/marsh-bellofram-marshalltown-dist-m-m-control.html?cid=10056878&cov=NA&heading=21650809&searchpos=47&what=hydraulic+cylinders
10031196,"TOX Pressotechnik, LLC",PathCOVID-19 Response,https://us.tox-pressotechnik.com/,"Warrenville, IL 60555",tel://855-790-6004,"Manufacturer of hydro-pneumatic cylinders. Available in press forces from 2 to 2,000 kN, power strokes up to 69 mm and total strokes up to 400 mm. Features include bypass system, intensifier piston and absolute air-oil separation. Serves the aerospace, automotive, electronics, e-mobility, medical and pharmaceutical industries.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Manufacturer of pneumo-hydraulic and electric press drives, presses, tongs, feeder bowls, controls and monitors for the aerospace, automotive, electronics, e-mobility, medical and pharmaceutical industries. Simple, tabletop toggle, rack and pinion, manual and pneumatic benchtop presses are offered, including our pneumatically assisted toggle press. Clinching solutions from hand-held to robotically mounted and from single point to over fifty points per press cycle can be provided. Custom drives, presses and complete solutions are also available. They are suitable for clinching, pressing, assembling, inserting, coining, riveting, marking, press-fitting, punching and many more applications.
Company Description by TOX Pressotechnik, LLC
TOX PRESSOTECHNIK offers innovative products and services for the sheet metal joining industry including press drives, presses and special machinery. Take advantage of our engineering expertise, a wide range of standard products and the best solution for your application.

TOX PRESSOTECHNIK was founded in 1978 by Eugen Rapp. As a global supplier of presses and components for the sheet metal joining industry, this family-owned business now has over 1,400 employees worldwide.

We started by introducing powerful drives for production machinery including the TOX-Powerpackage. We also offer the TOX-ElectricDrive program, which is an alternative high-tech solution. Our machinery offers endless possibilities for product development within the sheet metal joining industry. For over 40 years, we have supplied the industry with drives, presses and other tools for clinching, punching, inserting and riveting. The automotive industry also relies heavily on our products.

Our headquarters and main production More... facility and technology center are located in Weingarten, Germany. Our other manufacturing facilities are located in the USA, China, India and Brazil.

 Contact us today for more information about TOX products and services. Less","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air, Adjustable Stroke', 'Cylinders: Air-Draulic', 'Cylinders: Hydraulic, Adjustable Stroke', 'Cylinders: Hydro-Pneumatic', 'Cylinders: Intensifier', 'Cylinders: Pneumatic']","['Presses', 'Joiner Systems', 'Assembly Machinery', 'Automation Systems', 'Controls and Controllers', 'COVID-19 Response', 'Cylinders', 'Dies', 'Embossing Machines', 'Hand / Tooling Punches', 'Hydraulic Equipment', 'Indicators', 'Machinery', 'Markers and Marking Equipment', 'Medical Products and Hospital Equipment', 'Monitors', 'Motor Controllers and Drives', 'Notchers', 'Pneumatic Systems', 'Riveters']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10031196&search_position=48&product_family=152347,,,Manufacturer,Custom Manufacturer,"['Stefan Gnade, Vice President of Engineering', 'Tihomir Tesic, Vice President of Key Accounts and Business Development', 'Troy Waldherr, Vice President of Sales and Operations']","['https://www.linkedin.com/company/tox-pressotechnik-usa', 'https://www.twitter.com/TOXPRESS', 'https://www.youtube.com/channel/UCXQoc4XJm-rIyR6gUN8W7Fw']",,$25 - 49.9 Mil,1985,50-99,https://www.thomasnet.com/profile/10031196/tox-pressotechnik-llc.html?cid=10031196&cov=NA&heading=21650809&searchpos=48&what=hydraulic+cylinders
20023170,Metro Hydraulic Jack Co.,Distributor,https://www.metrohydraulic.com/,"Newark, NJ 07104",tel://800-633-8234,"Distributor of air & hydraulic cylinders including 10-565 ton double acting, hydraulic return cylinders. Complies with ASME B30.1 standards. Features include hard chrome plated, heat treated piston rod, swivel caps, two 9796 3/8 in. NPTF female half couplers & built-in safety relief valves.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Distributor & service of hydraulic jacks, tools & equipment. Products include a broad range of cylinders, pumps, motors, valves, presses, couplings, tools, hydraulic fittings, hoses, jacks & lifts. Lubrication equipment, pallet stackers, scissor lifts, vertical reciprocating conveyors & workholding devices are also available. Engineering services include hydraulic & lube system design. Capabilities include hose assembly & complete machine tool repair services specializing in rebuilding & in restoring a variety of hydraulic equipment. Industries served include automotive, construction, industrial material handling & railroad.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Aluminum', 'Cylinders: Custom', 'Cylinders: Enerpac\x99', 'Cylinders: Locking', 'Cylinders: Pneumatic', 'Cylinders: Spring Return', 'Cylinders: Telescoping']","['Hydraulic Equipment', 'Power Units', 'Pumps', 'Actuators', 'Benders', 'Blankets', 'Boosters', 'Cases', 'Cells', 'Chests', 'Clamps', 'Connectors', 'Construction Equipment', 'Couplers and Couplings', 'Cranes', 'Crowbars', 'Cutters and Cutting Machinery', 'Cylinders', 'Docks', 'Dollies']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=20023170&search_position=49&product_family=159932,"['Alemite', 'Benwil', 'Bishamon', 'Dake', 'Duro-United', 'Enerpac', 'Fairmont', 'Ford Smith', 'Gates', 'Genie', 'Graco', 'Huskie', 'Jet', 'Lift-Rite', 'Lincoln', 'Metro Hydraulics', 'Milwaukee Cylinder', 'Multiton', 'Norco', 'Omega', 'Omer', 'Pow-R-Jac', 'Pressure Components', 'Presto', 'Snap-Tite', 'SPX', 'Tompkins']",,Distributor,Custom Manufacturer,['Not Available'],['http://www.metrohydraulic.com/blog/'],,Not Available,Not Available,Not Available,https://www.thomasnet.com/profile/20023170/metro-hydraulic-jack-co.html?cid=20023170&cov=NA&heading=21650809&searchpos=49&what=hydraulic+cylinders
